"Player","SC","MC","LC","Alley","Cutting","Driving","Dunk","Fadeaway","Hook","Jump","Layup","Pullup","Running","Stepback","Tip","Turnaround","FTp","REBp","ASTp","TOVp","STLp","BLKp","ASD"
"Josh Smith",0.454054054054054,0.330058939096267,0.309433962264151,0.818181818181818,0,0.777777777777778,0.967032967032967,0.538461538461538,0.448,0.319051262433053,0.654891304347826,0.5,0.615384615384615,0.25,0.458333333333333,0.541666666666667,0.512585812356979,0.195272100467865,0.106377739473036,0.0755971435606993,0.0389066732331938,0.0421078552080768,4.67738
"JR Smith",0.563218390804598,0.402022756005057,0.389554794520548,0.4,1,0.65625,0.952380952380952,0.456521739130435,0.4,0.386640342217835,0.524193548387097,0.437908496732026,0.563106796116505,0.498098859315589,0.666666666666667,0.285714285714286,0.674121405750799,0.105355484470127,0.068723557940357,0.0336394592921267,0.0328139510886389,0.00835827056031369,9.18674
"Jrue Holiday",0.619970193740686,0.44021164021164,0.351627906976744,1,0.95,0.751470588235294,0.826086956521739,0.395833333333333,0.611111111111111,0.360523665659617,0.539305301645338,0.620603015075377,0.753424657534247,0.5,0.8,0.5,0.793692509855453,0.117339869977619,0.203239901950336,0.082063305978898,0.0458275604817223,0.0175849941383353,5.60473
"Juancho Hernangomez",0.551724137931034,0.125,0.411764705882353,0,0.857142857142857,0.476190476190476,1,0,0.5,0.408,0.666666666666667,0,0.75,1,0,0,0.761363636363636,0.215370866845398,0.0366398570151921,0.0357462019660411,0.032171581769437,0.0134048257372654,4.43943
"Julius Randle",0.600263852242744,0.317919075144509,0.282608695652174,0.888888888888889,1,0.751131221719457,0.984848484848485,0.414285714285714,0.403508771929825,0.365269461077844,0.668518518518519,0.558139534883721,0.826446280991736,0.291666666666667,0.5,0.553846153846154,0.7170582226762,0.319897342995169,0.0932971014492754,0.0809178743961353,0.0218900966183575,0.0167572463768116,1.77778
"Justin Anderson",0.641509433962264,0.322222222222222,0.307471264367816,0.7,1,0.664233576642336,0.75,0.5,0.4,0.312910284463895,0.644444444444444,0.395833333333333,0.825396825396825,0.142857142857143,0.875,0.714285714285714,0.784530386740331,0.199679658302189,0.0459156433529098,0.0427122263747998,0.0331019754404698,0.0256273358248799,4.67531
"Justin Hamilton",0.661290322580645,0.478260869565217,0.308724832214765,0,1,0.6,0.8,0,0.75,0.358974358974359,0.811320754716981,0.5,0.857142857142857,0,0,0.5,0.76271186440678,0.211315610088616,0.0456714383094751,0.0354464894342195,0.0259032038173142,0.032719836400818,3.75468
"Justin Holiday",0.720430107526882,0.404255319148936,0.352480417754569,0.642857142857143,0.916666666666667,0.59504132231405,0.95,0.222222222222222,0,0.363006923837784,0.595505617977528,0.447513812154696,0.868421052631579,0.461538461538462,0.5,0.833333333333333,0.812709030100334,0.127721335268505,0.0651047066141406,0.0416753058262492,0.0410532863363052,0.0161725067385445,7.28729
"Justin Jackson",0.742424242424242,0.423529411764706,0.312883435582822,0,1,0.571428571428571,1,0.25,0.333333333333333,0.350597609561753,0.7,0.576923076923077,0.808510638297872,1,0,1,0.722222222222222,0.124087591240876,0.0491041804910418,0.026542800265428,0.0185799601857996,0.0086264100862641,6.72895
"Justise Winslow",0.634615384615385,0.302564102564103,0.298850574712644,1,1,0.588477366255144,0.833333333333333,0.357142857142857,0.526315789473684,0.343589743589744,0.684782608695652,0.48780487804878,0.758241758241758,0.166666666666667,0.5,0.194444444444444,0.652985074626866,0.190801056338028,0.0730633802816901,0.0451144366197183,0.0325704225352113,0.0143045774647887,2.98033
"Jusuf Nurkic",0.539638386648122,0.381818181818182,0.208333333333333,0.727272727272727,0.898305084745763,0.581227436823105,0.986111111111111,0.181818181818182,0.473498233215548,0.410931174089069,0.645833333333333,0.222222222222222,0.755952380952381,0,0.464285714285714,0.518018018018018,0.604538087520259,0.335164835164835,0.0643956043956044,0.089010989010989,0.0362637362637363,0.0569230769230769,1.34591
"KarlAnthony Towns",0,0,0,0.930232558139535,0.988235294117647,0.726681127982646,0.934782608695652,0.342105263157895,0.592334494773519,0.438630490956072,0.737732656514382,0.5,0.882758620689655,0.487179487179487,1,0.6,0.836199095022624,0.335510204081633,0.0676384839650146,0.0646064139941691,0.0207580174927114,0.0415160349854227,0
"Kawhi Leonard",0.567099567099567,0.46919770773639,0.380424746075716,0.875,1,0.753351206434316,0.951388888888889,0.540983606557377,0.60377358490566,0.408083441981747,0.661616161616162,0.557432432432432,0.75187969924812,0.557894736842105,0.733333333333333,0.653225806451613,0.853468433359314,0.203656509695291,0.0843213296398892,0.0500831024930748,0.0599445983379501,0.0258171745152355,5.37492
"Kelly Olynyk",0.581986143187067,0.382211538461538,0.366296670030272,0.923076923076923,0.954545454545455,0.751824817518248,1,0.452380952380952,0.513513513513513,0.380263984915148,0.802197802197802,0.534883720930233,0.846846846846847,0.361111111111111,0.40625,0.616666666666667,0.749633967789165,0.231239208394209,0.0900517997077965,0.0691990968256077,0.034134679240271,0.0216496214636738,4.10527
"Kelly Oubre Jr",0.710144927536232,0.358823529411765,0.337025316455696,0.75,1,0.689795918367347,0.818181818181818,0.666666666666667,0.5,0.325637910085055,0.678362573099415,0.419642857142857,0.838709677419355,0.25,1,1,0.779527559055118,0.167774822695035,0.0350177304964539,0.038563829787234,0.0354609929078014,0.0130762411347518,4.89565
"Kemba Walker",0.667752442996743,0.420713867758923,0.386294194674815,0,0,0.727463312368973,0.5,0.523255813953488,0.5,0.365912518853695,0.585669781931464,0.551192145862553,0.751131221719457,0.480099502487562,0,0.428571428571429,0.84594447468699,0.109830560219814,0.157533201038009,0.060067165318272,0.036406655472447,0.0112959853457487,7.65313
"Kendall Marshall",0.69047619047619,0.370786516853933,0.390532544378698,0,0,0.793650793650794,0,1,0,0.396610169491525,0.4,0.545454545454545,0.5,0.8,0.333333333333333,1,0.620689655172414,0.0885810243492863,0.267002518891688,0.0957178841309824,0.0356842989084803,0.00251889168765743,6.41719
"Kendrick Perkins",0.555555555555556,0.378378378378378,0,0,0,0.6,1,1,0.653846153846154,0.484375,0.744444444444444,0,0.8,1,0.363636363636364,0.375,0.519607843137255,0.246241575946086,0.0559875583203732,0.0793157076205288,0.0207361327112494,0.024364955935718,0.72767
"Kenneth Faried",0.615485564304462,0.316279069767442,0.0588235294117647,0.8046875,0.96,0.69047619047619,0.946188340807175,0.571428571428571,0.492610837438424,0.433962264150943,0.677461139896373,0.375,0.711711711711712,0,0.545454545454545,0.571428571428571,0.663524976437323,0.329923604816781,0.0436358927877768,0.0551599119513143,0.0283568561439855,0.0309465233717467,1.00562
"Kent Bazemore",0.6309963099631,0.417452830188679,0.364217252396166,0.689655172413793,1,0.580121703853955,0.6875,0.307692307692308,0.2,0.365733113673806,0.538888888888889,0.395770392749245,0.734615384615385,0.4,0.25,0.5,0.733231707317073,0.150862068965517,0.0907866379310345,0.0701778017241379,0.0475484913793103,0.0234375,4.79088
"Kentavious CaldwellPope",0,0,0,0.764705882352941,1,0.670588235294118,0.892857142857143,0.416666666666667,1,0.346225362588323,0.639784946236559,0.494186046511628,0.660287081339713,0.421052631578947,0.476190476190476,0.75,0.785714285714286,0.111157612789822,0.0549928852431573,0.0343182388884239,0.0395915292542061,0.0062777266259312,0.00024
"Kenyon Martin",0.555555555555556,0.25,0,0.6,0,0.636363636363636,0.958333333333333,0,0.333333333333333,0.32,0.722222222222222,1,1,0,0.6,0,0.619047619047619,0.206756756756757,0.0743243243243243,0.0391891891891892,0.0405405405405405,0.0445945945945946,1.21013
"Kevin Durant",0.623172103487064,0.491356957649092,0.389333333333333,0.878504672897196,1,0.770682148040639,0.972477064220184,0.517571884984026,0.5,0.382650029708853,0.656641604010025,0.559306569343066,0.724935732647815,0.502283105022831,0.583333333333333,0.604545454545454,0.880194518125553,0.212735034971387,0.143700608592969,0.0866563720592243,0.0283404487237715,0.0351530565900627,6.23633
"Kevin Garnett",0.385245901639344,0.436974789915966,0.142857142857143,0.909090909090909,0,1,0.75,0.588235294117647,0.466666666666667,0.444656488549618,0.74390243902439,0.625,0.5,0.428571428571429,0.272727272727273,0.269230769230769,0.788990825688073,0.314807463279079,0.0845573640333466,0.0516077808654228,0.0444620881302104,0.0250099245732434,3.63971
"Kevin Love",0.588172043010753,0.431601272534464,0.386885245901639,0.673913043478261,1,0.660130718954248,1,0.448598130841121,0.510729613733906,0.402221572639579,0.727900552486188,0.46031746031746,0.754545454545455,0.458333333333333,0.541176470588235,0.53416149068323,0.834882449425916,0.32480297529443,0.0808465421057292,0.0595058886035597,0.0233773133799699,0.0141680687151333,5.16531
"Kevin Martin",0.54275092936803,0.409511228533686,0.382402707275804,0.833333333333333,1,0.693548387096774,1,0.461538461538462,1,0.390988372093023,0.648484848484848,0.597222222222222,0.531746031746032,0.413793103448276,0.833333333333333,0.541666666666667,0.885925925925926,0.0988399071925754,0.0593967517401392,0.0517401392111369,0.0269141531322506,0.00185614849187935,7.10838
"Kevin Seraphin",0.524630541871921,0.409090909090909,0,1,1,0.823529411764706,0.924528301886792,0.714285714285714,0.528169014084507,0.379174852652259,0.731707317073171,0.333333333333333,0.727272727272727,0.428571428571429,0.5,0.763888888888889,0.746835443037975,0.23561832586979,0.050292800551154,0.072683430933517,0.00964519462624871,0.0485704443678953,2.64588
"Kevon Looney",0.691176470588235,0.558823529411765,0.142857142857143,1,1,0.592592592592593,1,1,0.2,0.282051282051282,0.73015873015873,1,0.739130434782609,0,0,0.1,0.567567567567568,0.253633720930233,0.0515988372093023,0.0356104651162791,0.0356104651162791,0.0530523255813953,0.95229
"Khem Birch",0.611111111111111,0.35,0,0.615384615384615,1,0.6875,0.636363636363636,0,0.272727272727273,0.423076923076923,0.818181818181818,0,0.75,0,1,0.555555555555556,0.688524590163934,0.309278350515464,0.0584192439862543,0.0360824742268041,0.0257731958762887,0.0360824742268041,0.84906
"Khris Middleton",0.576363636363636,0.477535301668806,0.393455098934551,1,0.75,0.657738095238095,0.966666666666667,0.537735849056604,0.36,0.422131147540984,0.644067796610169,0.541284403669725,0.767045454545455,0.509933774834437,0.5,0.647058823529412,0.878186968838527,0.130641535535189,0.09588448901954,0.0581013314888466,0.0428843160989106,0.00674390454781255,6.3151
"Kirk Hinrich",0.575471698113208,0.409240924092409,0.365122615803815,0,0,0.69811320754717,0,0.25,0.5,0.402895054282268,0.626666666666667,0.6,0.625,0.222222222222222,0,0,0.742857142857143,0.0854363827549947,0.117770767613039,0.0515247108307045,0.0336487907465825,0.0107781282860147,5.94025
"Klay Thompson",0.616368286445013,0.460405156537753,0.433002107798856,0.772727272727273,0.96,0.752631578947368,0.875,0.561797752808989,0.333333333333333,0.373513639543017,0.617571059431525,0.595577746077033,0.780898876404494,0.555555555555556,0.222222222222222,0.522988505747126,0.851738241308793,0.103868413036857,0.0696009747182455,0.0516296070667073,0.0260432531221444,0.0167529698446543,9.12493
"Kobe Bryant",0.5,0.369230769230769,0.298412698412698,1,1,0.79746835443038,1,0.406976744186047,0.2,0.29126213592233,0.565656565656566,0.628048780487805,0.75,0.548387096774194,0,0.446428571428571,0.821362799263352,0.145499383477189,0.129161528976572,0.0897040690505549,0.0357583230579531,0.00647348951911221,8.12336
"Kobi Simmons",0.76,0.317073170731707,0.27027027027027,0.5,1,0.54,1,0,0,0.278688524590164,0.692307692307692,0.304347826086957,0.909090909090909,0.5,0,0,1,0.0775193798449612,0.105426356589147,0.0682170542635659,0.027906976744186,0.00775193798449612,3.88646
"Kosta Koufos",0.550996483001172,0.368098159509202,0,0.816326530612245,0.975,0.592857142857143,0.977777777777778,0,0.527827648114901,0.441351888667992,0.740659340659341,0.333333333333333,0.771929824561403,0,0.41025641025641,0.527777777777778,0.58133971291866,0.306262510723477,0.0347440663425794,0.0420360308836145,0.0263082642264798,0.0406062339147841,1.10594
"Kostas Papanikolaou",0.363636363636364,0.230769230769231,0.325842696629214,0,0,0.333333333333333,1,0,1,0.3046875,0.783783783783784,0,0.4,0,0.5,0,0.6875,0.144954128440367,0.0926605504587156,0.0697247706422018,0.0385321100917431,0.0165137614678899,4.41124
"Kris Dunn",0.652777777777778,0.405844155844156,0.326732673267327,0.75,1,0.627551020408163,0.75,0.3,0,0.32183908045977,0.641025641025641,0.487394957983193,0.729166666666667,0.509433962264151,0,0.428571428571429,0.69364161849711,0.135504201680672,0.17436974789916,0.0836834733893557,0.0637254901960784,0.0220588235294118,4.63977
"Kris Humphries",0.533834586466165,0.452525252525253,0.310344827586207,0.5,1,0.708333333333333,0.981132075471698,0.538461538461538,0.333333333333333,0.432190760059613,0.588957055214724,0.333333333333333,0.956521739130435,0.727272727272727,0.617021276595745,0.555555555555556,0.77319587628866,0.29711512537072,0.0447559989215422,0.0409813966028579,0.0242653006201132,0.0307360474521434,3.37848
"Kristaps Porzingis",0.468546637744035,0.45593419506463,0.350344827586207,0.833333333333333,0.958333333333333,0.587628865979381,0.92,0.439024390243902,0.373134328358209,0.381630012936611,0.56,0.487179487179487,0.745454545454545,0.564102564102564,1,0.552631578947368,0.804432855280313,0.228447528187337,0.0430182133564614,0.0575888985255854,0.0235906331309627,0.0655680832610581,5.63104
"Kyle Anderson",0.657894736842105,0.428571428571429,0.359649122807018,0.555555555555556,1,0.699453551912568,1,0.5,0.411764705882353,0.407766990291262,0.710144927536232,0.481481481481481,0.836065573770492,0.476190476190476,1,0.384615384615385,0.733333333333333,0.200043487714721,0.096542726679713,0.0439225918677973,0.0524026962383127,0.0265275059795608,2.47177
"Kyle Korver",0.625,0.493769470404984,0.463128229215594,0,1,0.523076923076923,1,0.521739130434783,0.666666666666667,0.460352422907489,0.740740740740741,0.529182879377432,0.680672268907563,0.411764705882353,0,0.2,0.893150684931507,0.11340206185567,0.075360824742268,0.0414432989690722,0.0243298969072165,0.0145360824742268,8.44825
"Kyle Kuzma",0.647368421052632,0.406015037593985,0.371702637889688,0.888888888888889,1,0.640449438202247,0.777777777777778,0.166666666666667,0.44,0.378269617706237,0.592592592592593,0.385964912280702,0.747474747474748,0.411764705882353,1,0.676470588235294,0.706730769230769,0.201082431307244,0.0587010824313072,0.0582847626977519,0.0203996669442132,0.0141548709408826,6.13134
"Kyle Lowry",0.608695652173913,0.406593406593407,0.39409984871407,0,1,0.683752417794971,1,0.423611111111111,0.5,0.371053565094005,0.646496815286624,0.460081190798376,0.708333333333333,0.45320197044335,0.428571428571429,0.508474576271186,0.818632855567806,0.138246702870442,0.194491854150504,0.0735453840186191,0.043522110162917,0.00775795190069822,6.76205
"Kyle OQuinn",0.584070796460177,0.426597582037997,0.211111111111111,0,1,0.701923076923077,0.96078431372549,0.166666666666667,0.444444444444444,0.438739789964994,0.792270531400966,0.5,0.771428571428571,0.727272727272727,0.263157894736842,0.65,0.753658536585366,0.319362017804154,0.0897626112759644,0.068620178041543,0.0300445103857567,0.0701038575667656,2.431
"Kyle Singler",0.476190476190476,0.366515837104072,0.390384615384615,0.5,0,0.790322580645161,1,0.5,0.333333333333333,0.381944444444444,0.75,0.666666666666667,0.62962962962963,0.2,0.333333333333333,0.4,0.782312925170068,0.12700614226273,0.0350703388151377,0.0330889637408361,0.0261541509807807,0.0130770754903903,5.22076
"Kyrie Irving",0.625140291806959,0.497435897435897,0.390523690773067,0.818181818181818,0.875,0.683602771362587,1,0.506944444444444,1,0.402819436112777,0.600840336134454,0.567785234899329,0.652317880794702,0.543478260869565,0.625,0.530864197530864,0.879298718813216,0.0977973568281938,0.158237885462555,0.07215859030837,0.0375330396475771,0.00898678414096916,6.92183
"LaMarcus Aldridge",0.525773195876289,0.419215233698788,0.318493150684932,0.781818181818182,0.932203389830508,0.640586797066015,0.933962264150943,0.385365853658537,0.574545454545455,0.395284751990202,0.739594450373533,0.517006802721088,0.640287769784173,0.519480519480519,0.590909090909091,0.552102376599634,0.83530106257379,0.270798943545725,0.0580224496533509,0.0456421261142291,0.0196434466820733,0.0326015186530208,4.80991
"Lance Stephenson",0.605405405405405,0.405405405405405,0.303290414878398,0.666666666666667,1,0.750515463917526,0.931034482758621,0.540540540540541,0.5,0.313533834586466,0.687772925764192,0.447876447876448,0.736263736263736,0.558823529411765,0.692307692307692,0.695652173913043,0.676659528907923,0.19931222238143,0.13168075655538,0.0756555380426995,0.0236423556383436,0.00530161914314372,4.60098
"Lance Thomas",0.535545023696682,0.388732394366197,0.411552346570397,1,1,0.570093457943925,0.954545454545455,0.5,0.452830188679245,0.394581861012956,0.690058479532164,0.62,0.681818181818182,0.5,0.375,0.666666666666667,0.819112627986348,0.121977089520577,0.0390326686465846,0.0386084005091218,0.0210012728044124,0.0072125583368689,3.97269
"Langston Galloway",0.595588235294118,0.374741200828157,0.366394399066511,0,0,0.636363636363636,0.888888888888889,0.222222222222222,0,0.354885057471264,0.5625,0.532374100719424,0.693333333333333,0.444444444444444,0,1,0.778947368421053,0.126186997808619,0.0876552227903579,0.0306793279766253,0.0372534696859021,0.00803506208911614,7.51062
"Larry Nance Jr",0.627906976744186,0.396491228070175,0.215686274509804,0.802631578947368,0.984375,0.546875,0.951219512195122,0.25,0.5,0.39568345323741,0.673469387755102,0.555555555555556,0.858974358974359,0.25,0.7,0.454545454545455,0.717514124293785,0.264650872817955,0.0514339152119701,0.033354114713217,0.0514339152119701,0.0249376558603491,1.95733
"Larry Sanders",0.573529411764706,0.296296296296296,0,0.888888888888889,0,0.692307692307692,0.934782608695652,0.5,0.428571428571429,0.428571428571429,0.663934426229508,0,1,0,0.404761904761905,0,0.495238095238095,0.282939189189189,0.035472972972973,0.0472972972972973,0.0380067567567568,0.0675675675675676,0.62424
"Lauri Markkanen",0.725663716814159,0.412162162162162,0.375,1,0.916666666666667,0.64957264957265,1,0.384615384615385,0.166666666666667,0.399602385685885,0.666666666666667,0.388888888888889,0.91304347826087,0.571428571428571,0.833333333333333,0.5,0.843373493975904,0.251236399604352,0.0390702274975272,0.0410484668644906,0.0192878338278932,0.019782393669634,6.81183
"Lavoy Allen",0.522167487684729,0.355212355212355,0,1,0.909090909090909,0.529411764705882,0.964285714285714,0.333333333333333,0.544117647058823,0.382211538461538,0.789156626506024,0.666666666666667,0.705882352941177,0.4,0.65625,0.5,0.662576687116564,0.274122807017544,0.0581140350877193,0.0389254385964912,0.0167214912280702,0.03125,2.07893
"Leandro Barbosa",0.642156862745098,0.431451612903226,0.348082595870207,1,1,0.709163346613546,0,0.65,0.333333333333333,0.331632653061224,0.585798816568047,0.597222222222222,0.757575757575758,1,0.333333333333333,0.333333333333333,0.822727272727273,0.102949852507375,0.0867256637168142,0.048377581120944,0.036283185840708,0.00884955752212389,4.76607
"LeBron James",0.646960865945046,0.387588459444747,0.357344632768362,0.880794701986755,0.967391304347826,0.76123301985371,0.955665024630542,0.462365591397849,0.3125,0.359964622641509,0.723873441994247,0.553516819571865,0.823619631901841,0.385057471264368,0.648648648648649,0.481481481481481,0.719804951237809,0.205529622980251,0.208689407540395,0.103482944344704,0.0389228007181329,0.0171633752244165,4.58766
"Lonzo Ball",0.707692307692308,0.368421052631579,0.32258064516129,1,1,0.554347826086957,0.5,0,0,0.284246575342466,0.675,0.4,0.697674418604651,0.586206896551724,0,0,0.450704225352113,0.202133632790567,0.211117349803481,0.0763615946097698,0.0494104435710275,0.0241437394722066,6.25549
"Lorenzo Brown",0.777777777777778,0.448275862068966,0.233333333333333,0,0,0.666666666666667,1,1,0,0.355932203389831,0.625,0.4,0.75,0.5,0,0,0.684210526315789,0.123456790123457,0.159465020576132,0.0596707818930041,0.0504115226337449,0.0102880658436214,4.44114
"Lou Williams",0.652960526315789,0.447839831401475,0.357754010695187,0.333333333333333,1,0.684554973821989,1,0.520491803278688,0.5,0.363981762917933,0.622317596566524,0.491379310344828,0.692607003891051,0.478991596638655,0.2,0.571428571428571,0.857677902621723,0.0832261835184103,0.118527177089421,0.0670952659263589,0.0344827586206897,0.00713033313851549,6.80989
"Luc Mbah a Moute",0.725225225225225,0.390909090909091,0.32618025751073,0,1,0.763285024154589,0.9375,0,0.666666666666667,0.359832635983264,0.664879356568365,0.733333333333333,0.814814814814815,0.333333333333333,0.375,0.545454545454545,0.629385964912281,0.132661400163443,0.0341868700626532,0.0385453554889676,0.0407245982021248,0.0148460909833833,3.62964
"Lucas Nogueira",0.533333333333333,0.4,0.222222222222222,0.783783783783784,0.9,0.333333333333333,0.916666666666667,0,0.5,0.380952380952381,0.92,0,0.857142857142857,0,1,0,0.640350877192982,0.22070534698521,0.0409556313993174,0.0426621160409556,0.0506257110352673,0.0819112627986348,0.72431
"Luis Scola",0.533923303834808,0.420967741935484,0.357615894039735,0.666666666666667,0,0.644859813084112,1,0.428571428571429,0.551020408163265,0.414634146341463,0.710997442455243,1,0.755102040816326,0.4,0.444444444444444,0.653061224489796,0.710144927536232,0.274578243164631,0.0560403335272445,0.0589490013573783,0.025790188093853,0.0126042272639131,3.32783
"Luke Babbitt",0.572727272727273,0.4375,0.442307692307692,0,1,0.698412698412698,1,0.714285714285714,1,0.431266846361186,0.563636363636364,0.593220338983051,0.75,0.571428571428571,0.333333333333333,0.25,0.758064516129032,0.150369978858351,0.0443974630021142,0.0274841437632135,0.016384778012685,0.011892177589852,6.62735
"Luke Kennard",0.666666666666667,0.472222222222222,0.417582417582418,0,1,0.595238095238095,1,0.8,0,0.434615384615385,0.40625,0.493333333333333,0.714285714285714,0.571428571428571,0,0.75,0.855263157894737,0.119891008174387,0.0844686648501362,0.0470027247956403,0.0299727520435967,0.00885558583106267,6.61063
"Luke Ridnour",0.444444444444444,0.545454545454545,0.319148936170213,0,0,0.444444444444444,0,0,0,0.393162393162393,0.375,0.714285714285714,0.3,1,0,0,0.785714285714286,0.097261567516525,0.141643059490085,0.0547686496694995,0.0273843248347498,0.00944287063267233,6.09653
"Luol Deng",0.598039215686274,0.387142857142857,0.324061196105702,0,1,0.686346863468635,1,0.516129032258065,0.476190476190476,0.372920252438325,0.733188720173536,0.531645569620253,0.766917293233083,0.5,0.454545454545455,0.391304347826087,0.766666666666667,0.17730694173404,0.0611931976582102,0.0407025369389462,0.0295511569556733,0.0104544187343184,4.8591
"Malcolm Brogdon",0.650887573964497,0.438144329896907,0.407202216066482,0.375,1,0.686832740213523,1,0.5,0.4,0.402573529411765,0.527027027027027,0.361111111111111,0.81,0.5,0,0.666666666666667,0.872037914691943,0.107926294238081,0.137174612459784,0.052354489616847,0.0365603977771278,0.00731207955542556,4.90828
"Malcolm Delaney",0.693877551020408,0.462406015037594,0.334841628959276,0,0,0.554347826086957,1,0.285714285714286,1,0.321033210332103,0.6,0.474358974358974,0.636363636363636,0.5,0,1,0.805405405405405,0.0985853227232538,0.157382847038019,0.0711759504862953,0.0327144120247569,0.00309460654288241,6.01109
"Malik Beasley",0.793103448275862,0.478260869565217,0.324675324675325,1,1,0.607142857142857,1,0,0,0.33695652173913,0.636363636363636,0.375,0.772727272727273,0,0,0,0.697674418604651,0.117647058823529,0.0561497326203209,0.0427807486631016,0.0294117647058824,0.00935828877005348,5.33443
"Malik Monk",0.733333333333333,0.317073170731707,0.344398340248963,1,0,0.511627906976744,1,0,0,0.349794238683128,0.75,0.35632183908046,0.636363636363636,0.181818181818182,0,0,0.842105263157895,0.0773739742086753,0.106682297772567,0.0574443141852286,0.0234466588511137,0.0105509964830012,10.34651
"Manu Ginobili",0.61323155216285,0.362880886426593,0.367694805194805,0.666666666666667,0.833333333333333,0.701348747591522,0.875,0.342105263157895,0.538461538461538,0.372218881539387,0.633440514469453,0.380952380952381,0.578947368421053,0.461538461538462,0.833333333333333,0.769230769230769,0.800539083557951,0.124818155368054,0.161332557462904,0.086267093395403,0.0477160314227524,0.0116380564445738,5.07318
"Marc Gasol",0.524861878453039,0.414527580557073,0.359797297297297,0.846153846153846,0.942857142857143,0.652567975830816,0.979381443298969,0.403669724770642,0.493243243243243,0.415481832543444,0.733480176211454,0.46969696969697,0.557142857142857,0.475409836065574,0.527777777777778,0.451768488745981,0.813166144200627,0.216994382022472,0.119469803370787,0.0671523876404494,0.0263342696629213,0.0418714887640449,4.351
"Marcin Gortat",0.545091779728651,0.418449197860963,0.166666666666667,0.906666666666667,0.897435897435897,0.782456140350877,0.899159663865546,0.641025641025641,0.584229390681004,0.374809160305344,0.758288770053476,0.4,0.895522388059702,0.6,0.756410256410256,0.653645833333333,0.684887459807074,0.30790372282835,0.0510535520946115,0.0470558840676272,0.0180727908719913,0.0373948530024153,1.54873
"Marco Belinelli",0.598326359832636,0.462612163509472,0.373387644263408,0.769230769230769,0.818181818181818,0.635802469135803,1,0.395833333333333,0.428571428571429,0.394145099703012,0.719298245614035,0.536496350364963,0.695945945945946,0.553571428571429,0.5,0.684210526315789,0.869767441860465,0.096561995780067,0.0806751892764056,0.0446816432915477,0.0258160605684498,0.00297877621943651,7.83858
"Marcus Morris Sr",0.544186046511628,0.450867052023121,0.365384615384615,0.875,1,0.663967611336032,1,0.554913294797688,0.357142857142857,0.374574347332577,0.700636942675159,0.602122015915119,0.55,0.401960784313726,0.590909090909091,0.439024390243902,0.752834467120181,0.164689397477814,0.0610929472209248,0.0429705744978982,0.0269967304997665,0.00878094348435311,6.58414
"Marcus Smart",0.601190476190476,0.407514450867052,0.305280528052805,0.833333333333333,0.8,0.571045576407507,0.875,0.3125,0.375,0.321287779237845,0.618421052631579,0.454545454545455,0.655913978494624,0.295454545454545,0.333333333333333,0.472222222222222,0.755917159763314,0.129436882839605,0.135575126768081,0.0611155591139578,0.0515078729650387,0.0124099279423539,5.60435
"Marcus Thornton",0.52970297029703,0.383647798742138,0.352020860495437,1,0,0.708074534161491,0,0.413793103448276,0.25,0.350758853288364,0.586021505376344,0.509803921568627,0.714285714285714,0.636363636363636,0.545454545454545,1,0.836734693877551,0.124219037118706,0.0628445424476295,0.0426313855200294,0.0371187063579566,0.00588019110621095,7.44476
"Mario Chalmers",0.633608815426997,0.427947598253275,0.313858695652174,0,1,0.6417004048583,1,0.785714285714286,0.5,0.378446115288221,0.570093457943925,0.479452054794521,0.578947368421053,0.323529411764706,0.2,0,0.797794117647059,0.0995437577768561,0.148209594912208,0.0764551361813909,0.0553020876538089,0.00718927139499516,4.06109
"Mario Hezonja",0.702127659574468,0.389090909090909,0.339655172413793,0.571428571428571,0.909090909090909,0.642384105960265,0.857142857142857,0.428571428571429,0.625,0.347994825355757,0.676056338028169,0.434108527131783,0.769230769230769,0.384615384615385,1,0.5,0.837320574162679,0.149776453055142,0.068802781917536,0.0598609041231992,0.03725782414307,0.0156482861400894,6.43299
"Markel Brown",0.526315789473684,0.352941176470588,0.253521126760563,0.8,1,0.627118644067797,0.866666666666667,0.333333333333333,0.2,0.318181818181818,0.580645161290323,0.391304347826087,0.842105263157895,0.25,0.25,0,0.781456953642384,0.13,0.0733333333333333,0.0461111111111111,0.0383333333333333,0.015,4.40517
"Markieff Morris",0.538251366120219,0.448079658605974,0.33875,0.818181818181818,1,0.702614379084967,0.937931034482759,0.506493506493506,0.531914893617021,0.389816360601002,0.626050420168067,0.581005586592179,0.714285714285714,0.533333333333333,0.372093023255814,0.640350877192982,0.791750503018109,0.208971663162111,0.0691899469310103,0.0663863021928507,0.0340442575347952,0.0187243416441374,4.45653
"Marquese Chriss",0.664383561643836,0.378151260504202,0.315642458100559,0.769230769230769,0.895833333333333,0.548387096774194,0.863636363636364,0.25,0.384615384615385,0.361359570661896,0.690909090909091,0.333333333333333,0.851351351351351,0.375,0.823529411764706,0.5,0.616519174041298,0.227634803921569,0.0438112745098039,0.0658700980392157,0.0361519607843137,0.0428921568627451,3.61
"Marreese Speights",0.566233766233766,0.423769507803121,0.376602564102564,0.888888888888889,0.928571428571429,0.738636363636364,0.894736842105263,0.5125,0.5,0.377253814147018,0.638888888888889,0.613445378151261,0.781818181818182,0.554054054054054,0.488888888888889,0.448717948717949,0.831715210355987,0.27292795504716,0.0541842263696568,0.0648203893237006,0.0160545855910094,0.033112582781457,4.78654
