"Player","Team","SC","MC","LC","Alley","Cutting","Driving","Dunk","Fadeaway","Hook","Jump","Layup","Pullup","Running","Stepback","Tip","Turnaround","FTp","REBp","ASTp","STLp","BLKp","TOp","HomeAway","ASD"
"Kyrie Irving","Celtics",0.195751138088012,0.55,0.434782608695652,0,0,0.666666666666667,0,0.461538461538462,0,0.461538461538462,0.615384615384615,0.513513513513513,0.620689655172414,0.566666666666667,0,0.454545454545455,0.866666666666667,0.109218436873747,0.162324649298597,0.031062124248497,0.00701402805611222,0.06312625250501,0,7.062
"LaMarcus Aldridge","Spurs",0.191004672897196,0.408092485549133,0.234042553191489,0.766666666666667,1,0.6375,0.896551724137931,0.424242424242424,0.545454545454545,0.366580310880829,0.75,0.5,0.807017543859649,0.5,0.777777777777778,0.535714285714286,0.834767641996558,0.254090471607315,0.0553416746871992,0.0182868142444658,0.0344080846968239,0.0459576515880654,0,4.793
"LaMarcus Aldridge","Trail Blazers",0.169855525185474,0.415115005476451,0.366197183098592,0.863636363636364,0,0.756756756756757,0.952380952380952,0.386363636363636,0.612244897959184,0.391304347826087,0.74235807860262,0.789473684210526,0.5,0.547619047619048,0.645161290322581,0.515151515151515,0.810457516339869,0.291941875825627,0.0551519154557464,0.0204755614266843,0.0326948480845443,0.0482166446499339,0,4.793
"Lance Stephenson","Hornets",0.149122807017544,0.404255319148936,0.150943396226415,0,0,0.766666666666667,0,0.75,0,0.294478527607362,0.769230769230769,0.5625,0.5,0.777777777777778,0.5,0,0.65,0.169312169312169,0.154761904761905,0.0304232804232804,0.00661375661375661,0.0806878306878307,0,4.758
"Lance Stephenson","Pacers",0.156620021528525,0.388888888888889,0.29296875,0,0,0.739393939393939,1,0.4,0.333333333333333,0.322274881516588,0.693548387096774,0.411111111111111,0.685714285714286,0.44,0.818181818181818,0.692307692307692,0.647398843930636,0.204261572373255,0.121234386480529,0.0202057310800882,0.00367376928728876,0.0664952240999265,0,4.758
"Lance Thomas","Knicks",0.128706199460916,0.358695652173913,0.373493975903614,1,1,0.508771929824561,1,0,0.523809523809524,0.361556064073227,0.75,0.58974358974359,0.8,0,0.5,0.75,0.823076923076923,0.114767585355821,0.0423693953105718,0.0222130810366104,0.00987248046071575,0.0386672151378034,0,4.326
"Langston Galloway","Knicks",0.119648737650933,0.337931034482759,0.350574712643678,0,0,0.695652173913043,0.75,0,0,0.314705882352941,0.552631578947368,0.567567567567568,0.780487804878049,0.428571428571429,0,0,0.768292682926829,0.138379657007688,0.10053222945003,0.0348905972797161,0.0136014192785334,0.0378474275576582,0,7.577
"Larry Nance Jr.","Lakers",0.138709677419355,0.438095238095238,0.25,0.857142857142857,1,0.482758620689655,0.962962962962963,0.5,0.428571428571429,0.416149068322981,0.65,0.75,1,1,0,0.5,0.717391304347826,0.259668508287293,0.0524861878453039,0.0574585635359116,0.0237569060773481,0.0392265193370166,0,2.042
"Larry Sanders","Bucks",0.203252032520325,0.266666666666667,0,1,0,0.666666666666667,0.96,0,0.583333333333333,0.48780487804878,0.763888888888889,0,1,0,0.625,0,0.484848484848485,0.263157894736842,0.0423976608187134,0.0482456140350877,0.0701754385964912,0.0467836257309941,0,0.668
"Lauri Markkanen","Bulls",0.165680473372781,0.357142857142857,0.381818181818182,1,1,0.634615384615385,1,0.4,0.25,0.387387387387387,0.6,0.321428571428571,1,0.5,1,0.357142857142857,0.827956989247312,0.247678018575851,0.0381836945304438,0.0185758513931889,0.0185758513931889,0.0526315789473684,0,6.394
"Lavoy Allen","Pacers",0.13001485884101,0.295454545454545,0,0,1,0.523809523809524,1,0,0.523809523809524,0.362745098039216,0.797619047619048,0.5,0.625,0.333333333333333,0.9,0.428571428571429,0.714285714285714,0.259679917398038,0.0583376355188436,0.0160041300980898,0.0252968508002065,0.041817243159525,0,2.102
"Leandro Barbosa","Suns",0.202380952380952,0.432835820895522,0.364864864864865,0,0,0.645161290322581,0,0.5,0,0.345070422535211,0.609756097560976,0.666666666666667,0.769230769230769,1,0,0,0.86,0.105042016806723,0.0910364145658263,0.0350140056022409,0.00840336134453781,0.0448179271708683,0,4.976
"Leandro Barbosa","Warriors",0.19,0.438356164383562,0.327731092436975,0,0,0.696428571428571,0,0.833333333333333,0,0.366666666666667,0.652173913043478,0.6875,0.607142857142857,1,0.5,0,0.776470588235294,0.0956663941128373,0.0907604251839738,0.035977105478332,0.00899427636958299,0.0433360588716271,0,4.976
"LeBron James","Cavaliers",0.217678708685626,0.398914518317503,0.358050847457627,0.883720930232558,0.977272727272727,0.740554156171285,0.929577464788732,0.462765957446808,0.0909090909090909,0.346969696969697,0.661971830985915,0.526086956521739,0.839721254355401,0.390243902439024,0.333333333333333,0.49438202247191,0.710995542347697,0.217330926260242,0.204971531731704,0.0354117483682822,0.022774614636856,0.10567976669907,0,4.808
"LeBron James","Heat",0.226075786769428,0.35,0.373134328358209,0.933333333333333,0,0.888,1,0.575757575757576,0,0.339425587467363,0.72463768115942,0.64,0.833333333333333,0.409090909090909,0.7,0.5,0.759562841530055,0.196837513631407,0.165212649945474,0.0430752453653217,0.0125408942202835,0.0883315158124318,0,4.808
"Lonzo Ball","Lakers",0.123636363636364,0.482758620689655,0.352941176470588,1,1,0.574074074074074,0,0,0,0.325757575757576,0.785714285714286,0.4,0.75,0.647058823529412,0,0,0.422222222222222,0.194833153928956,0.217438105489774,0.0516684607104413,0.0258342303552207,0.085037674919268,0,5.902
"Lou Williams","Clippers",0.184615384615385,0.512987012987013,0.365758754863813,0,1,0.707317073170732,1,0.466666666666667,1,0.394230769230769,0.633333333333333,0.421686746987952,0.724137931034483,0.318181818181818,0,0,0.893617021276596,0.0749432248296745,0.168811506434519,0.0401211203633611,0.00984102952308857,0.0984102952308857,0,6.76
"Lou Williams","Hawks",0.129496402877698,0.425531914893617,0.290322580645161,0,0,0.75,1,0.333333333333333,0,0.32967032967033,0.703703703703704,0.625,0.5,0,0,1,0.885057471264368,0.0617977528089888,0.129213483146067,0.0280898876404494,0.00421348314606742,0.0646067415730337,0,6.76
"Lou Williams","Lakers",0.153896961690885,0.455621301775148,0.346590909090909,1,1,0.651515151515151,1,0.659090909090909,0,0.370656370656371,0.65625,0.435897435897436,0.739130434782609,0.5,0,0,0.8525,0.0869809203142537,0.102132435465769,0.0420875420875421,0.00729517396184063,0.0723905723905724,0,6.76
"Lou Williams","Raptors",0.135211267605634,0.467213114754098,0.32258064516129,0,0,0.730769230769231,1,0.708333333333333,0,0.353982300884956,0.538461538461538,0.571428571428571,0.666666666666667,0.736842105263158,0.5,0.666666666666667,0.889400921658986,0.0764331210191083,0.0737033666969973,0.0445859872611465,0.00363967242948135,0.0418562329390355,0,6.76
"Luc Mbah a Moute","76ers",0.167259786476868,0.324324324324324,0.25609756097561,0,0,0.766666666666667,1,0,0,0.29608938547486,0.722222222222222,1,1,0,1,1,0.616161616161616,0.165038002171553,0.0423452768729642,0.0412595005428882,0.011943539630836,0.0477741585233442,0,3.466
"Luc Mbah a Moute","Clippers",0.144661308840413,0.472727272727273,0.327272727272727,0,1,0.67741935483871,0.875,0,0,0.394904458598726,0.670588235294118,0.5,0.842105263157895,0,0,0,0.651162790697674,0.106619800820152,0.0199179847685999,0.0439367311072056,0.0152314001171646,0.0246045694200351,0,3.466
"Luc Mbah a Moute","Rockets",0.161764705882353,0.2,0.348837209302326,0,1,0.725,1,0,0,0.34020618556701,0.708333333333333,0.4,0.76,0,0,0,0.692307692307692,0.12621359223301,0.0334412081984898,0.0388349514563107,0.0204962243797195,0.0399137001078749,0,3.466
"Lucas Nogueira","Raptors",0.12111801242236,0.166666666666667,0.2,0.9,1,0.307692307692308,1,0,0.5,0.258064516129032,0.818181818181818,0,0.8,0,0,0,0.660714285714286,0.212694877505568,0.0400890868596882,0.0412026726057906,0.0701559020044543,0.0423162583518931,0,0.798
"Luis Scola","Pacers",0.14968814968815,0.398523985239852,0.214285714285714,1,0,0.636363636363636,1,0.666666666666667,0.461538461538462,0.412658227848101,0.694444444444444,1,0.666666666666667,0,0.380952380952381,0.666666666666667,0.718085106382979,0.279475982532751,0.0586400499064255,0.0187149095446039,0.0112289457267623,0.0598877105427324,0,3.699
"Luis Scola","Raptors",0.145242070116861,0.444444444444444,0.430555555555556,0,0,0.642857142857143,0,0.5,0.5,0.4,0.826086956521739,1,0.428571428571429,0.4,0,0.578947368421053,0.757575757575758,0.21523178807947,0.0452538631346578,0.022075055187638,0.022075055187638,0.043046357615894,0,3.699
"Luke Babbitt","Heat",0.04,0.46875,0.411111111111111,0,0,0.333333333333333,0,0,0,0.394957983193277,0.666666666666667,0.538461538461538,0,1,0,0,0.5,0.116554054054054,0.0320945945945946,0.0118243243243243,0.0118243243243243,0.0236486486486486,0,6.759
"Luke Babbitt","Pelicans",0.121212121212121,0.395833333333333,0.455223880597015,0,1,0.769230769230769,0,0.5,0,0.447963800904977,0.611111111111111,0.611111111111111,0.666666666666667,0.666666666666667,1,0.166666666666667,0.634146341463415,0.146131805157593,0.0458452722063037,0.0162368672397326,0.0124164278892073,0.0296084049665712,0,6.759
"Luke Kennard","Pistons",0.123595505617978,0.518518518518518,0.431818181818182,0,1,0.535714285714286,1,0.75,0,0.461538461538462,0,0.439024390243902,0.647058823529412,0.8,0,0.5,0.966666666666667,0.119225037257824,0.0745156482861401,0.0327868852459016,0.0104321907600596,0.0536512667660209,0,6.765
"Luol Deng","Heat",0.176507147296457,0.367231638418079,0.339901477832512,0,1,0.652777777777778,1,0.6,0.4,0.367647058823529,0.741935483870968,0.421052631578947,0.666666666666667,0.714285714285714,0.25,0.5,0.760504201680672,0.183759054517728,0.05604269919939,0.0285932138772398,0.0125810141059855,0.0480365993137629,0,4.872
"Luol Deng","Lakers",0.155875299760192,0.319148936170213,0.290697674418605,0,1,0.551724137931034,1,0.666666666666667,0,0.305970149253731,0.730769230769231,0.266666666666667,0.842105263157895,0.285714285714286,1,1,0.805555555555556,0.196741854636591,0.0476190476190476,0.0363408521303258,0.018796992481203,0.0288220551378446,0,4.872
"Malcolm Brogdon","Bucks",0.196613358419567,0.429906542056075,0.418848167539267,0.333333333333333,1,0.662337662337662,1,0.4,0.5,0.431734317343173,0.553846153846154,0.375,0.722222222222222,0.375,0,0.5,0.8375,0.113846153846154,0.126666666666667,0.0328205128205128,0.00769230769230769,0.0517948717948718,0,5.203
"Malcolm Delaney","Hawks",0.063391442155309,0.40625,0.333333333333333,0,0,0.513513513513513,1,0.2,1,0.30625,0.5,0.435897435897436,0.8,0.6,0,1,0.783132530120482,0.0984780662488809,0.159355416293644,0.0349149507609669,0.0017905102954342,0.062667860340197,0,5.872
"Manu Ginobili","Spurs",0.129080675422139,0.352272727272727,0.32688927943761,0.5,0,0.706666666666667,1,0.318181818181818,0.5,0.347769028871391,0.650406504065041,0.346938775510204,0.454545454545455,0.428571428571429,1,0.888888888888889,0.793193717277487,0.118722707423581,0.152292576419214,0.0442139737991266,0.00982532751091703,0.0846069868995633,0,5.426
"Marc Gasol","Grizzlies",0.150694133452754,0.424178154825027,0.342756183745583,1,0.9,0.693430656934307,0.978260869565217,0.470588235294118,0.455882352941176,0.401098901098901,0.764423076923077,0.6,0.568627450980392,0.551724137931034,0.7,0.530821917808219,0.824626865671642,0.201152263374486,0.123456790123457,0.0265020576131687,0.0365432098765432,0.068477366255144,0,4.597
"Marcelinho Huertas","Lakers",0.111486486486486,0.414634146341463,0.317073170731707,0,0,0.653846153846154,0,0,0,0.325842696629214,1,0.5,0.75,0.5,0,0,0.727272727272727,0.103942652329749,0.195340501792115,0.0448028673835125,0.003584229390681,0.0842293906810036,0,5.138
"Marcin Gortat","Wizards",0.182598954443615,0.399449035812672,0,0.785714285714286,0.848484848484849,0.65,0.879310344827586,0.315789473684211,0.50920245398773,0.457627118644068,0.807511737089202,0.666666666666667,0.89622641509434,0.333333333333333,0.627450980392157,0.492125984251969,0.67280163599182,0.308,0.0523076923076923,0.0176923076923077,0.0336923076923077,0.0475384615384615,0,1.571
"Marco Belinelli","Hornets",0.0898876404494382,0.456310679611651,0.422222222222222,1,1,0.55,0,0.4375,0.5,0.400990099009901,0.636363636363636,0.575757575757576,0.777777777777778,0.5,0,0.833333333333333,0.869565217391304,0.102678571428571,0.0904017857142857,0.0245535714285714,0.00111607142857143,0.0491071428571429,0,7.842
"Marco Belinelli","Kings",0.121827411167513,0.431034482758621,0.296551724137931,0,1,0.875,0,0.1,0,0.375968992248062,0.714285714285714,0.413793103448276,0.833333333333333,0.5,0,0.666666666666667,0.864864864864865,0.0714285714285714,0.0736607142857143,0.0234375,0.00111607142857143,0.0412946428571429,0,7.842
"Marco Belinelli","Spurs",0.135004821600771,0.524096385542169,0.395918367346939,0.5,0,0.727272727272727,1,0.363636363636364,0,0.421286031042129,0.805970149253731,0.648648648648649,0.586206896551724,0.75,0.5,0.5,0.863945578231292,0.114391143911439,0.0711649973642594,0.0231945176594623,0.00158144438587243,0.0400632577754349,0,7.842
"Marcus Morris Sr.","Celtics",0.0942249240121581,0.425196850393701,0.386206896551724,0,1,0.465116279069767,1,0.391304347826087,0.333333333333333,0.383783783783784,0.578947368421053,0.492063492063492,0.4,0.444444444444444,0,0.35,0.839622641509434,0.180020811654527,0.0426638917793965,0.0218522372528616,0.00832466181061394,0.0468262226847034,0,6.744
"Marcus Morris Sr.","Pistons",0.112990007686395,0.433962264150943,0.326797385620915,0,0,0.66,1,0.487179487179487,0.333333333333333,0.330508474576271,0.62962962962963,0.553571428571429,0.75,0.466666666666667,0,0.464285714285714,0.75,0.132040965618142,0.0629114850036576,0.0241404535479151,0.00987564008778347,0.0442574981711778,0,6.744
"Marcus Morris Sr.","Suns",0.137117903930131,0.465346534653465,0.357446808510638,1,0,0.9,1,0.882352941176471,0.5,0.395299145299145,0.753246753246753,0.62,0.333333333333333,0.0909090909090909,0.384615384615385,0.4,0.69047619047619,0.178918918918919,0.0572972972972973,0.0362162162162162,0.00702702702702703,0.0416216216216216,0,6.744
"Marcus Smart","Celtics",0.111479028697572,0.46195652173913,0.317114093959732,1,1,0.671328671328671,1,0.642857142857143,0.375,0.337285902503294,0.647058823529412,0.536082474226804,0.613636363636364,0.315789473684211,0.666666666666667,0.578947368421053,0.740909090909091,0.130231470657003,0.125321487023615,0.0540098199672668,0.0114566284779051,0.0645312134673837,0,5.615
"Mario Chalmers","Grizzlies",0.113686534216336,0.483333333333333,0.358778625954198,0,0,0.626506024096386,0,0,0,0.407216494845361,0.580645161290323,0.4,0.590909090909091,0.4,0,0,0.827380952380952,0.10948275862069,0.15,0.0577586206896552,0.0137931034482759,0.0879310344827586,0,4.102
"Mario Chalmers","Heat",0.145804676753783,0.388888888888889,0.302439024390244,0,0,0.698924731182796,0,0.666666666666667,0,0.377005347593583,0.551020408163265,0.727272727272727,0.564102564102564,1,0.25,0,0.77027027027027,0.0862823061630219,0.145129224652087,0.052882703777336,0.00437375745526839,0.0695825049701789,0,4.102
"Mario Hezonja","Magic",0.135534317984361,0.351351351351351,0.367132867132867,0.5,1,0.584415584415584,1,0.5,0.8,0.365617433414044,0.634146341463415,0.407407407407407,0.882352941176471,0.285714285714286,1,0.333333333333333,0.831460674157303,0.141277023629965,0.0598290598290598,0.0341880341880342,0.0150829562594268,0.057315233785822,0,6.626
"Markel Brown","Nets",0.146711635750422,0.285714285714286,0.298701298701299,1,1,0.612903225806452,0.833333333333333,1,0,0.327683615819209,0.558139534883721,0.3125,0.769230769230769,0,0.333333333333333,0,0.759493670886076,0.12551867219917,0.0829875518672199,0.0518672199170125,0.016597510373444,0.0508298755186722,0,4.487
"Markieff Morris","Suns",0.14572864321608,0.451820128479657,0.298578199052133,0.833333333333333,1,0.734939759036145,0.953488372093023,0.444444444444444,0.5,0.387139107611549,0.625766871165644,0.660377358490566,0.473684210526316,0.488372093023256,0.25,0.647058823529412,0.766561514195584,0.216062544420753,0.0746268656716418,0.0316275764036958,0.0163468372423596,0.0646766169154229,0,4.479
"Markieff Morris","Wizards",0.161290322580645,0.464435146443515,0.323383084577114,0.78125,1,0.55,0.888888888888889,0.25,0.4,0.390995260663507,0.734177215189873,0.452830188679245,0.772727272727273,0.434782608695652,0,0.454545454545455,0.823529411764706,0.208417644678268,0.0554431404289761,0.0291380008093889,0.0210441116956698,0.0542290570619183,0,4.479
"Marquese Chriss","Suns",0.144360902255639,0.365079365079365,0.323529411764706,0.735294117647059,0.933333333333333,0.565217391304348,0.852941176470588,0.5,0.444444444444444,0.349264705882353,0.71875,0.333333333333333,0.842105263157895,0.5,0.75,0.466666666666667,0.582822085889571,0.222222222222222,0.0433145009416196,0.0364092906465788,0.0376647834274953,0.0709353421217828,0,3.619
"Marreese Speights","Clippers",0.124006359300477,0.368421052631579,0.389312977099237,0,1,0.4375,1,0.5,0.666666666666667,0.377659574468085,0.720930232558139,1,0.818181818181818,0.5,0,0.625,0.888888888888889,0.273775216138329,0.0360230547550432,0.0187319884726225,0.0288184438040346,0.0446685878962536,0,4.827
"Marreese Speights","Warriors",0.139049826187717,0.425655976676385,0.303571428571429,1,1,0.678571428571429,0.91304347826087,0.25,0.44,0.420944558521561,0.6796875,0.555555555555556,0.818181818181818,0.285714285714286,0.627906976744186,0.2,0.810126582278481,0.274363749224084,0.053382991930478,0.016139044072005,0.0322780881440099,0.068901303538175,0,4.827
"Martell Webster","Wizards",0.0989956958393113,0.4,0.388235294117647,0.5,0,0.777777777777778,1,0.5,0.5,0.387323943661972,0.625,0.416666666666667,0,0.666666666666667,0.4,0,0.794642857142857,0.114285714285714,0.0521428571428571,0.0221428571428571,0.00785714285714286,0.03,0,6.09
"Marvin Williams","Hornets",0.12401165210154,0.403846153846154,0.397976391231029,1,0.666666666666667,0.537313432835821,0.5,1,0.5,0.417322834645669,0.607142857142857,0.434782608695652,0.695652173913043,0,0.5,0.642857142857143,0.799242424242424,0.201310438319024,0.0463172164482603,0.0268865793041121,0.0234975146859467,0.0286940804338003,0,5.972
"Marvin Williams","Jazz",0.129787234042553,0.346153846153846,0.357142857142857,0,0,0.666666666666667,1,0,1,0.356756756756757,0.9,0.857142857142857,0.153846153846154,0,0.461538461538462,1,0.8125,0.184371184371184,0.0586080586080586,0.0305250305250305,0.0195360195360195,0.0427350427350427,0,5.972
"Mason Plumlee","Nets",0.193036041539401,0.5,0,0.902439024390244,0,0.862068965517241,0.945205479452055,0,0.535714285714286,0.492063492063492,0.802631578947368,1,0.916666666666667,0,0.357142857142857,0.6,0.523622047244094,0.258880192655027,0.0445514750150512,0.0355207706201084,0.0475617098133654,0.0668272125225768,0,0.752
"Mason Plumlee","Nuggets",0.168181818181818,0.272727272727273,0,0.702127659574468,0.962962962962963,0.625,0.953488372093023,0.5,0.5,0.39047619047619,0.730337078651685,0.3,0.729166666666667,0,1,0.533333333333333,0.495652173913044,0.274432379072063,0.0868706811451135,0.0306021717670286,0.0582428430404738,0.0740375123395854,0,0.752
"Mason Plumlee","Trail Blazers",0.132705479452055,0.227272727272727,0,0.888888888888889,0.875,0.583333333333333,0.956521739130435,0.2,0.444444444444444,0.45,0.628205128205128,1,0.6875,1,0,0.470588235294118,0.707070707070707,0.301482701812191,0.107907742998353,0.028006589785832,0.0411861614497529,0.0848434925864909,0,0.752
"Matt Barnes","Clippers",0.156653992395437,0.533333333333333,0.383870967741935,0.666666666666667,0,0.779661016949153,1,0,0.5,0.397291196388262,0.75,0.5,0.647058823529412,0.5,0.666666666666667,0.416666666666667,0.776595744680851,0.15496049165935,0.0566286215978929,0.0355575065847234,0.014486391571554,0.0390693590869184,0,5.231
"Matt Barnes","Grizzlies",0.132963988919668,0.275862068965517,0.282352941176471,0.5,0,0.653846153846154,0.666666666666667,0.5,0.4,0.288065843621399,0.723404255319149,0.333333333333333,0.740740740740741,0,0,1,0.785714285714286,0.184256055363322,0.0717993079584775,0.0389273356401384,0.0294117647058824,0.0631487889273356,0,5.231
"Matt Barnes","Kings",0.0862068965517241,0.36,0.291044776119403,0,0.8,0.590909090909091,0.5,0,0,0.307228915662651,0.36,0.555555555555556,0.882352941176471,0.428571428571429,0,1,0.805555555555556,0.225071225071225,0.101139601139601,0.0327635327635328,0.00712250712250712,0.0598290598290598,0,5.231
"Matt Bonner","Spurs",0.0889261744966443,0.461538461538462,0.366412213740458,0,0,1,0,0,0.454545454545455,0.397058823529412,0.727272727272727,0.833333333333333,0.625,0,1,0,0.885714285714286,0.150283553875236,0.0482041587901701,0.0207939508506616,0.0151228733459357,0.0198487712665406,0,5.349
"Matthew Dellavedova","Bucks",0.08649468892261,0.339622641509434,0.374149659863946,0,1,0.444444444444444,0,0,0,0.35,0.4,0.421052631578947,0.666666666666667,0.6,0,1,0.854838709677419,0.0818965517241379,0.172413793103448,0.0229885057471264,0,0.0625,0,5.565
"Matthew Dellavedova","Cavaliers",0.0851216022889843,0.358490566037736,0.363013698630137,0,0,0.5,0,0.6,1,0.380761523046092,0.62962962962963,0.48,0.545454545454545,0,1,0.4,0.792079207920792,0.0958174904942966,0.13041825095057,0.0228136882129278,0.00380228136882129,0.0555133079847909,0,5.565
"Maurice Harkless","Magic",0.186548223350254,0.310344827586207,0.297619047619048,0.666666666666667,0,0.852941176470588,0.964285714285714,0,0.5,0.315151515151515,0.62962962962963,0.75,0.769230769230769,0.5,0.272727272727273,1,0.574712643678161,0.138473053892216,0.0359281437125748,0.0464071856287425,0.0179640718562874,0.0411676646706587,0,3.536
"Maurice Harkless","Trail Blazers",0.17936694021102,0.380952380952381,0.336099585062241,0.75,1,0.645161290322581,0.878787878787879,0.333333333333333,1,0.326760563380282,0.647435897435897,0.625,0.796875,1,0.666666666666667,0.481481481481481,0.608974358974359,0.160911094783248,0.041513592946363,0.0382072005878031,0.0275532696546657,0.0371050698016165,0,3.536
"Maxi Kleber","Mavericks",0.153301886792453,0.434782608695652,0.323076923076923,0.933333333333333,0.857142857142857,0.533333333333333,0.8,0,1,0.362637362637363,0.9375,0.5,0.727272727272727,0,0.5,0.5,0.722222222222222,0.183703703703704,0.042962962962963,0.0237037037037037,0.0340740740740741,0.0266666666666667,0,4.119
"Meyers Leonard","Trail Blazers",0.0748162992651971,0.450704225352113,0.387218045112782,0.866666666666667,1,0.9,0.857142857142857,0.4,0.428571428571429,0.391982182628062,0.666666666666667,0.6,0.8,0,0.6,0.529411764705882,0.837837837837838,0.244707040866568,0.0502215657311669,0.00984736582964057,0.017232890201871,0.0526834071885771,0,5.037
"Michael Beasley","Heat",0.18739054290718,0.463414634146341,0.317073170731707,0.75,0,0.806451612903226,1,0.8,0.666666666666667,0.414634146341463,0.627906976744186,0.555555555555556,0.818181818181818,0.75,0.75,0,0.815384615384615,0.197309417040359,0.0582959641255605,0.0239162929745889,0.0239162929745889,0.077727952167414,0,3.69
"Michael Beasley","Knicks",0.219277108433735,0.394495412844037,0.404761904761905,0.333333333333333,0.916666666666667,0.648148148148148,1,0.411764705882353,0.5,0.46875,0.611111111111111,0.517241379310345,0.894736842105263,0.2,1,0.478260869565217,0.837209302325581,0.244874715261959,0.0774487471526196,0.0250569476082005,0.0341685649202733,0.0899772209567198,0,3.69
"Michael Carter-Williams","76ers",0.219448094612352,0,0,0.75,0,0.711538461538462,1,0.5,0,0.361111111111111,0.69281045751634,0.568181818181818,0.65,0.6,0.266666666666667,1,0.666666666666667,0.175095160413268,0.181620445894508,0.0505709624796085,0.0152256661228929,0.10984230560087,0,0
"Michael Carter-Williams","Bucks",0.178100263852243,0,0,1,0,0.75,1,0.571428571428571,0,0.3046875,0.607142857142857,0.458333333333333,0.785714285714286,0.25,0,1,0.607142857142857,0.175381263616558,0.159041394335512,0.0403050108932462,0.0239651416122004,0.0915032679738562,0,0
"Michael Kidd-Gilchrist","Hornets",0.201328903654485,0,0,1,1,0.721518987341772,1,0.461538461538462,0.380952380952381,0.390710382513661,0.763546798029557,0.450549450549451,0.811111111111111,0.142857142857143,0.285714285714286,0.583333333333333,0.678010471204188,0.227272727272727,0.046242774566474,0.0265370467682606,0.0215449290593799,0.0325801366263794,0,0
"Mike Conley","Grizzlies",0.180653859116953,0.409190371991247,0.374807987711214,0,0,0.712166172106825,0,0.6,0.333333333333333,0.357081545064378,0.581632653061224,0.568493150684932,0.589285714285714,0.653846153846154,0.333333333333333,0.666666666666667,0.839285714285714,0.0986547085201794,0.183652670199755,0.0389319200978394,0.00611496127191194,0.0623726049735018,0,6.469
"Mike Dunleavy","Bulls",0.101587301587302,0.398843930635838,0.400576368876081,0,1,0.743589743589744,1,0.5,0.428571428571429,0.387826086956522,0.657534246575342,0.933333333333333,0.666666666666667,0.333333333333333,0.571428571428571,0,0.818627450980392,0.134090102873359,0.0649166371053565,0.0227030862007804,0.0131252217098262,0.0404398722951401,0,6.732
"Mike Miller","Grizzlies",0.0767441860465116,0.46969696969697,0.482456140350877,0,0,0.636363636363636,0,0,1,0.472636815920398,0.5625,0.375,0.666666666666667,0,0.5,0,0.838709677419355,0.129518072289157,0.0773092369477912,0.0170682730923695,0.00301204819277108,0.0411646586345382,0,6.092
"Mike Muscala","Hawks",0.129282482223659,0.469230769230769,0.412429378531073,0.75,1,0.678571428571429,0.9,1,0.454545454545455,0.422163588390501,0.755813953488372,0.4,0.882352941176471,1,0.5,0.545454545454545,0.842105263157895,0.205798479087452,0.0541825095057034,0.0218631178707224,0.035171102661597,0.0451520912547528,0,3.817
"Mike Scott","Hawks",0.156002437538087,0.410714285714286,0.353503184713376,1,1,0.791666666666667,0.75,0.466666666666667,0.642857142857143,0.390034364261168,0.75,0.555555555555556,0.7,0.333333333333333,0.555555555555556,0.55,0.792857142857143,0.184245076586433,0.0573304157549234,0.0166301969365427,0.00787746170678337,0.0389496717724289,0,5.163
"Mike Scott","Wizards",0.160377358490566,0.555555555555556,0.4,1,1,0.590909090909091,0,0.583333333333333,0.333333333333333,0.482758620689655,0.758620689655172,0.357142857142857,0.846153846153846,0.6,0,0.571428571428571,0.638297872340426,0.174324324324324,0.0540540540540541,0.0148648648648649,0.00540540540540541,0.0513513513513514,0,5.163
"Miles Plumlee","Bucks",0.14900314795383,0.307692307692308,0,0.685714285714286,1,0.545454545454545,0.903225806451613,0,0.5,0.52,0.509090909090909,0,0.5,0,0.428571428571429,0.615384615384615,0.60377358490566,0.235474006116208,0.0214067278287462,0.0259938837920489,0.055045871559633,0.0596330275229358,0,0.776
"Miles Plumlee","Suns",0.162621359223301,0.380952380952381,0,0.923076923076923,0,0.833333333333333,0.769230769230769,0,0.325,0.380952380952381,0.666666666666667,0,1,0,0.428571428571429,0.448275862068966,0.476190476190476,0.304573804573805,0.025987525987526,0.0249480249480249,0.0374220374220374,0.0613305613305613,0,0.776
"Milos Teodosic","Clippers",0.0508474576271186,0.5,0.4,0,0,0.777777777777778,0,0,0,0.392,1,0.459459459459459,0.5,0.5,0,0,0.814814814814815,0.100869565217391,0.165217391304348,0.0208695652173913,0.00521739130434783,0.0904347826086957,0,8.41
"Mirza Teletovic","Bucks",0.0833333333333333,0.407407407407407,0.385869565217391,0,1,0.428571428571429,0,0.333333333333333,0,0.376811594202899,0.555555555555556,0.642857142857143,0.857142857142857,0,0,1,0.846153846153846,0.162729658792651,0.0393700787401575,0.010498687664042,0.0131233595800525,0.0341207349081365,0,8.119
"Mirza Teletovic","Nets",0.114365411436541,0.41025641025641,0.361702127659574,1,0,0.633333333333333,0.5,0.5,0,0.374269005847953,0.777777777777778,0.833333333333333,0.444444444444444,0.428571428571429,0.352941176470588,0.666666666666667,0.714285714285714,0.191455696202532,0.0411392405063291,0.0205696202531646,0.0150316455696203,0.0403481012658228,0,8.119
